Weight,Height,Animal
1633,526,Giraffe
1931,496,Giraffe
1951,470,Giraffe
1770,435,Giraffe
1534,494,Giraffe
1060,446,Giraffe
1786,519,Giraffe
1137,477,Giraffe
1555,582,Giraffe
1651,436,Giraffe
1907,434,Giraffe
1771,532,Giraffe
1589,505,Giraffe
1467,476,Giraffe
1544,559,Giraffe
1493,454,Giraffe
1972,563,Giraffe
1992,492,Giraffe
1065,481,Giraffe
1389,520,Giraffe
1492,536,Giraffe
1481,507,Giraffe
1952,503,Giraffe
1591,557,Giraffe
1003,444,Giraffe
1546,585,Giraffe
1109,598,Giraffe
1937,432,Giraffe
1172,498,Giraffe
1187,570,Giraffe
1696,554,Giraffe
1034,575,Giraffe
1921,402,Giraffe
1744,525,Giraffe
1300,598,Giraffe
1256,454,Giraffe
1518,489,Giraffe
1216,475,Giraffe
1124,579,Giraffe
1393,560,Giraffe
1943,564,Giraffe
1274,566,Giraffe
1848,568,Giraffe
1130,539,Giraffe
1729,527,Giraffe
1573,493,Giraffe
1936,492,Giraffe
1561,589,Giraffe
1636,564,Giraffe
1633,437,Giraffe
1278,452,Giraffe
1321,432,Giraffe
1937,590,Giraffe
1620,562,Giraffe
1588,434,Giraffe
1833,556,Giraffe
1786,481,Giraffe
1639,496,Giraffe
1017,411,Giraffe
1302,450,Giraffe
1687,435,Giraffe
1624,516,Giraffe
1779,527,Giraffe
1599,558,Giraffe
1440,435,Giraffe
1802,408,Giraffe
1314,487,Giraffe
1073,530,Giraffe
1950,540,Giraffe
1446,502,Giraffe
1413,405,Giraffe
1602,596,Giraffe
1313,515,Giraffe
1905,545,Giraffe
1466,562,Giraffe
1814,419,Giraffe
1882,439,Giraffe
1239,463,Giraffe
1568,586,Giraffe
1680,560,Giraffe
1682,453,Giraffe
1052,586,Giraffe
1522,573,Giraffe
1943,407,Giraffe
1685,523,Giraffe
1254,589,Giraffe
1559,496,Giraffe
1601,470,Giraffe
1652,479,Giraffe
1192,446,Giraffe
1587,578,Giraffe
1316,433,Giraffe
1718,463,Giraffe
1235,564,Giraffe
1598,549,Giraffe
1439,460,Giraffe
1927,471,Giraffe
1390,591,Giraffe
1041,407,Giraffe
1771,461,Giraffe
1558,453,Giraffe
1916,459,Giraffe
1297,591,Giraffe
1433,478,Giraffe
1429,494,Giraffe
1644,572,Giraffe
1820,501,Giraffe
1600,501,Giraffe
1781,497,Giraffe
1644,405,Giraffe
1147,407,Giraffe
1449,439,Giraffe
1170,509,Giraffe
1921,554,Giraffe
1073,484,Giraffe
1423,433,Giraffe
1939,477,Giraffe
1531,413,Giraffe
1144,480,Giraffe
1675,529,Giraffe
1730,474,Giraffe
1830,502,Giraffe
1072,586,Giraffe
1668,564,Giraffe
1558,569,Giraffe
1896,480,Giraffe
1485,480,Giraffe
1958,435,Giraffe
1110,566,Giraffe
1437,547,Giraffe
1380,511,Giraffe
1708,420,Giraffe
1930,438,Giraffe
1328,443,Giraffe
1904,536,Giraffe
1051,441,Giraffe
1903,421,Giraffe
1088,484,Giraffe
1341,503,Giraffe
1979,430,Giraffe
1435,506,Giraffe
1628,560,Giraffe
1773,499,Giraffe
1428,556,Giraffe
1107,443,Giraffe
1088,584,Giraffe
1054,420,Giraffe
1283,507,Giraffe
1155,440,Giraffe
1035,415,Giraffe
1744,497,Giraffe
1046,412,Giraffe
1439,403,Giraffe
1604,500,Giraffe
1332,582,Giraffe
1027,516,Giraffe
1189,548,Giraffe
1563,414,Giraffe
1830,514,Giraffe
1996,401,Giraffe
1486,496,Giraffe
1292,579,Giraffe
1578,510,Giraffe
1075,448,Giraffe
1668,414,Giraffe
1275,537,Giraffe
1318,465,Giraffe
1187,533,Giraffe
1476,456,Giraffe
1800,500,Giraffe
1035,505,Giraffe
1879,435,Giraffe
1372,427,Giraffe
1076,498,Giraffe
1299,445,Giraffe
1252,521,Giraffe
1768,565,Giraffe
1889,400,Giraffe
1602,490,Giraffe
1875,470,Giraffe
1962,513,Giraffe
1326,524,Giraffe
1648,545,Giraffe
1771,528,Giraffe
1293,593,Giraffe
1415,564,Giraffe
1478,425,Giraffe
1331,592,Giraffe
1137,442,Giraffe
1787,537,Giraffe
1625,525,Giraffe
1741,563,Giraffe
1995,443,Giraffe
1039,529,Giraffe
1741,575,Giraffe
1920,523,Giraffe
1092,506,Giraffe
1268,405,Giraffe
1873,576,Giraffe
1303,585,Giraffe
1854,494,Giraffe
1019,597,Giraffe
1492,594,Giraffe
1029,524,Giraffe
1848,515,Giraffe
1739,561,Giraffe
1979,511,Giraffe
1341,520,Giraffe
1528,587,Giraffe
1254,542,Giraffe
1184,445,Giraffe
1406,557,Giraffe
1692,476,Giraffe
1401,432,Giraffe
1864,566,Giraffe
1746,477,Giraffe
1223,477,Giraffe
1372,542,Giraffe
1709,475,Giraffe
1027,486,Giraffe
1030,518,Giraffe
1802,527,Giraffe
1203,410,Giraffe
1509,484,Giraffe
1608,577,Giraffe
1198,444,Giraffe
1484,451,Giraffe
1508,561,Giraffe
1541,518,Giraffe
1243,536,Giraffe
1427,505,Giraffe
1628,566,Giraffe
1573,471,Giraffe
1188,479,Giraffe
1712,417,Giraffe
1095,579,Giraffe
1924,430,Giraffe
1305,533,Giraffe
1154,428,Giraffe
1756,599,Giraffe
1085,585,Giraffe
1256,581,Giraffe
1941,509,Giraffe
1890,452,Giraffe
1850,435,Giraffe
1094,535,Giraffe
1077,583,Giraffe
1613,548,Giraffe
1744,522,Giraffe
1752,585,Giraffe
1011,539,Giraffe
1904,471,Giraffe
1093,585,Giraffe
1364,447,Giraffe
1219,477,Giraffe
1218,462,Giraffe
1907,518,Giraffe
1458,541,Giraffe
1371,421,Giraffe
1478,416,Giraffe
1313,570,Giraffe
1319,515,Giraffe
1340,496,Giraffe
1397,466,Giraffe
1818,515,Giraffe
1033,589,Giraffe
1451,587,Giraffe
1394,548,Giraffe
1139,444,Giraffe
1069,455,Giraffe
1356,487,Giraffe
1841,453,Giraffe
1103,449,Giraffe
1203,507,Giraffe
1604,570,Giraffe
1194,448,Giraffe
1967,598,Giraffe
1977,450,Giraffe
1008,454,Giraffe
1921,424,Giraffe
1337,443,Giraffe
1153,574,Giraffe
1085,443,Giraffe
1712,462,Giraffe
1442,414,Giraffe
1201,427,Giraffe
1185,546,Giraffe
1095,401,Giraffe
1552,461,Giraffe
1927,546,Giraffe
1771,512,Giraffe
1377,521,Giraffe
1546,437,Giraffe
1434,577,Giraffe
1511,470,Giraffe
1116,598,Giraffe
1555,495,Giraffe
1509,425,Giraffe
1437,489,Giraffe
1004,401,Giraffe
1496,569,Giraffe
1577,446,Giraffe
1745,479,Giraffe
1035,504,Giraffe
1522,504,Giraffe
1924,434,Giraffe
1247,526,Giraffe
1592,415,Giraffe
1240,445,Giraffe
1531,531,Giraffe
1955,435,Giraffe
1039,457,Giraffe
1291,483,Giraffe
1212,420,Giraffe
1007,446,Giraffe
1497,485,Giraffe
1489,567,Giraffe
1747,478,Giraffe
1979,582,Giraffe
1577,596,Giraffe
1540,469,Giraffe
1484,520,Giraffe
1760,485,Giraffe
1209,557,Giraffe
1298,506,Giraffe
1637,537,Giraffe
1615,436,Giraffe
1914,578,Giraffe
1851,540,Giraffe
1493,561,Giraffe
1105,546,Giraffe
1550,419,Giraffe
1423,524,Giraffe
1401,565,Giraffe
1580,496,Giraffe
1784,451,Giraffe
1615,463,Giraffe
1636,541,Giraffe
1938,468,Giraffe
1082,488,Giraffe
1343,583,Giraffe
1747,499,Giraffe
1476,560,Giraffe
1228,475,Giraffe
1218,506,Giraffe
1898,530,Giraffe
1508,524,Giraffe
1968,406,Giraffe
1459,501,Giraffe
1469,463,Giraffe
1532,582,Giraffe
1747,503,Giraffe
1662,558,Giraffe
1213,462,Giraffe
1883,427,Giraffe
1039,454,Giraffe
1376,538,Giraffe
1830,508,Giraffe
1451,516,Giraffe
1606,411,Giraffe
1857,469,Giraffe
1466,581,Giraffe
1785,466,Giraffe
1544,523,Giraffe
1730,569,Giraffe
1526,461,Giraffe
1789,557,Giraffe
1179,426,Giraffe
1939,595,Giraffe
1557,557,Giraffe
1296,496,Giraffe
1297,498,Giraffe
1444,573,Giraffe
1766,564,Giraffe
1653,498,Giraffe
1406,562,Giraffe
1146,413,Giraffe
1634,440,Giraffe
1273,403,Giraffe
1188,427,Giraffe
1309,560,Giraffe
1951,511,Giraffe
1282,505,Giraffe
1338,427,Giraffe
1871,462,Giraffe
1342,561,Giraffe
1508,436,Giraffe
1217,415,Giraffe
1554,577,Giraffe
1810,594,Giraffe
1697,468,Giraffe
1390,537,Giraffe
1125,492,Giraffe
1399,569,Giraffe
1364,475,Giraffe
1586,514,Giraffe
1490,592,Giraffe
1276,504,Giraffe
1545,575,Giraffe
1742,559,Giraffe
1422,440,Giraffe
1516,465,Giraffe
1623,501,Giraffe
1189,402,Giraffe
1172,462,Giraffe
1960,516,Giraffe
1691,408,Giraffe
1508,405,Giraffe
1906,578,Giraffe
1718,519,Giraffe
1857,538,Giraffe
1090,483,Giraffe
1959,589,Giraffe
1584,564,Giraffe
1716,552,Giraffe
1792,516,Giraffe
1867,410,Giraffe
1155,560,Giraffe
1406,473,Giraffe
1001,520,Giraffe
1262,508,Giraffe
1070,483,Giraffe
1033,526,Giraffe
1153,457,Giraffe
1866,459,Giraffe
1600,596,Giraffe
1319,568,Giraffe
1218,501,Giraffe
1505,574,Giraffe
1946,417,Giraffe
1012,438,Giraffe
1318,590,Giraffe
1302,428,Giraffe
1899,426,Giraffe
1927,426,Giraffe
1143,572,Giraffe
1894,455,Giraffe
1568,538,Giraffe
1283,567,Giraffe
1569,584,Giraffe
1409,522,Giraffe
1193,480,Giraffe
1145,404,Giraffe
1521,469,Giraffe
1531,544,Giraffe
1789,496,Giraffe
1219,511,Giraffe
1233,432,Giraffe
1648,526,Giraffe
1108,412,Giraffe
1654,422,Giraffe
1596,490,Giraffe
1210,401,Giraffe
1467,529,Giraffe
1922,440,Giraffe
1322,414,Giraffe
1401,510,Giraffe
1221,536,Giraffe
1969,436,Giraffe
1176,411,Giraffe
1321,479,Giraffe
1048,540,Giraffe
1131,571,Giraffe
1115,443,Giraffe
1551,449,Giraffe
1731,425,Giraffe
1139,591,Giraffe
1192,438,Giraffe
1107,417,Giraffe
1719,589,Giraffe
1135,426,Giraffe
1489,430,Giraffe
1429,441,Giraffe
1025,481,Giraffe
1084,531,Giraffe
1545,408,Giraffe
1740,421,Giraffe
1687,589,Giraffe
1196,441,Giraffe
1406,422,Giraffe
1024,561,Giraffe
1660,498,Giraffe
1978,536,Giraffe
1075,474,Giraffe
1544,522,Giraffe
1283,590,Giraffe
1300,430,Giraffe
1139,596,Giraffe
1930,548,Giraffe
1379,452,Giraffe
1666,421,Giraffe
1162,558,Giraffe
1762,565,Giraffe
1287,576,Giraffe
1374,442,Giraffe
1226,577,Giraffe
1866,496,Giraffe
1258,468,Giraffe
1597,433,Giraffe
1412,578,Giraffe
1765,479,Giraffe
1818,450,Giraffe
1002,505,Giraffe
1621,506,Giraffe
1668,422,Giraffe
1448,403,Giraffe
1766,463,Giraffe
1075,486,Giraffe
1893,576,Giraffe
1499,418,Giraffe
1373,583,Giraffe
1151,469,Giraffe
1308,482,Giraffe
1917,487,Giraffe
1264,436,Giraffe
1012,442,Giraffe
1002,438,Giraffe
1962,540,Giraffe
1983,598,Giraffe
1204,482,Giraffe
1230,424,Giraffe
1249,531,Giraffe
1315,553,Giraffe
1233,480,Giraffe
1676,558,Giraffe
1094,471,Giraffe
1711,537,Giraffe
1538,483,Giraffe
1420,499,Giraffe
1901,565,Giraffe
1112,414,Giraffe
1841,412,Giraffe
1044,496,Giraffe
1140,497,Giraffe
1789,458,Giraffe
1950,511,Giraffe
1991,493,Giraffe
1986,403,Giraffe
1785,570,Giraffe
1596,490,Giraffe
1094,461,Giraffe
1500,488,Giraffe
1834,568,Giraffe
1228,474,Giraffe
1230,533,Giraffe
1631,508,Giraffe
1700,551,Giraffe
1680,555,Giraffe
1127,550,Giraffe
1164,475,Giraffe
1076,458,Giraffe
1750,559,Giraffe
1991,506,Giraffe
1049,559,Giraffe
1175,574,Giraffe
1173,454,Giraffe
1033,582,Giraffe
1998,461,Giraffe
1610,429,Giraffe
1189,559,Giraffe
1982,591,Giraffe
1046,415,Giraffe
1257,421,Giraffe
1550,491,Giraffe
1928,493,Giraffe
1178,437,Giraffe
1820,486,Giraffe
1596,449,Giraffe
1525,544,Giraffe
1150,555,Giraffe
1267,470,Giraffe
1325,401,Giraffe
1297,578,Giraffe
1144,525,Giraffe
1352,548,Giraffe
1951,522,Giraffe
1691,411,Giraffe
1079,555,Giraffe
1390,483,Giraffe
1856,552,Giraffe
1817,423,Giraffe
1020,594,Giraffe
1249,461,Giraffe
1384,502,Giraffe
1462,516,Giraffe
1046,541,Giraffe
1932,573,Giraffe
1961,594,Giraffe
1610,533,Giraffe
1524,407,Giraffe
1159,449,Giraffe
1333,587,Giraffe
1526,434,Giraffe
1697,445,Giraffe
1731,592,Giraffe
1654,513,Giraffe
1844,471,Giraffe
1411,505,Giraffe
1841,465,Giraffe
1768,463,Giraffe
1695,586,Giraffe
1823,404,Giraffe
1062,555,Giraffe
1804,587,Giraffe
1625,516,Giraffe
1203,499,Giraffe
1710,475,Giraffe
1887,504,Giraffe
1252,565,Giraffe
1895,530,Giraffe
1112,572,Giraffe
1009,481,Giraffe
1423,501,Giraffe
1821,586,Giraffe
1960,479,Giraffe
1860,544,Giraffe
1955,511,Giraffe
1826,499,Giraffe
1221,541,Giraffe
1551,500,Giraffe
1201,404,Giraffe
1991,502,Giraffe
1069,553,Giraffe
1208,447,Giraffe
1726,408,Giraffe
1001,551,Giraffe
1149,490,Giraffe
1227,451,Giraffe
1645,587,Giraffe
1427,520,Giraffe
1301,517,Giraffe
1172,442,Giraffe
1778,518,Giraffe
1393,518,Giraffe
1770,581,Giraffe
1396,555,Giraffe
1260,410,Giraffe
1792,408,Giraffe
1989,535,Giraffe
1451,427,Giraffe
1030,499,Giraffe
1474,437,Giraffe
1543,552,Giraffe
1032,497,Giraffe
1715,432,Giraffe
1675,474,Giraffe
1921,570,Giraffe
1733,411,Giraffe
1984,468,Giraffe
1872,419,Giraffe
1846,501,Giraffe
1142,586,Giraffe
1900,461,Giraffe
1581,468,Giraffe
1024,475,Giraffe
1953,434,Giraffe
1825,421,Giraffe
1145,519,Giraffe
1121,442,Giraffe
1999,491,Giraffe
1833,513,Giraffe
1958,497,Giraffe
1819,488,Giraffe
1477,519,Giraffe
1274,505,Giraffe
1842,471,Giraffe
1047,505,Giraffe
1170,423,Giraffe
1335,403,Giraffe
1284,598,Giraffe
1076,417,Giraffe
1641,464,Giraffe
1150,473,Giraffe
1374,595,Giraffe
1348,461,Giraffe
1155,559,Giraffe
1740,414,Giraffe
1892,482,Giraffe
1673,528,Giraffe
1950,417,Giraffe
1029,474,Giraffe
1029,507,Giraffe
1925,506,Giraffe
1582,450,Giraffe
1872,537,Giraffe
1041,571,Giraffe
1526,512,Giraffe
1050,500,Giraffe
1977,405,Giraffe
1863,499,Giraffe
1068,411,Giraffe
1173,595,Giraffe
1371,451,Giraffe
1138,578,Giraffe
1948,424,Giraffe
1778,560,Giraffe
1180,588,Giraffe
1838,466,Giraffe
1030,500,Giraffe
1497,489,Giraffe
1558,522,Giraffe
1591,466,Giraffe
1816,519,Giraffe
1134,571,Giraffe
1740,526,Giraffe
1668,519,Giraffe
1936,562,Giraffe
1310,429,Giraffe
1017,473,Giraffe
1123,466,Giraffe
1526,483,Giraffe
1828,463,Giraffe
1206,514,Giraffe
1402,580,Giraffe
1571,492,Giraffe
1986,565,Giraffe
1725,518,Giraffe
1132,443,Giraffe
1203,550,Giraffe
1193,557,Giraffe
1800,528,Giraffe
1910,587,Giraffe
1298,588,Giraffe
1902,532,Giraffe
1661,546,Giraffe
1490,452,Giraffe
1991,519,Giraffe
1072,423,Giraffe
1169,557,Giraffe
1790,453,Giraffe
1440,585,Giraffe
1848,571,Giraffe
1364,594,Giraffe
1117,502,Giraffe
1022,514,Giraffe
1329,492,Giraffe
1459,493,Giraffe
1635,447,Giraffe
1853,577,Giraffe
1510,515,Giraffe
1715,574,Giraffe
1798,418,Giraffe
1619,557,Giraffe
1293,539,Giraffe
1503,467,Giraffe
1671,421,Giraffe
1744,464,Giraffe
1677,584,Giraffe
1012,419,Giraffe
1326,415,Giraffe
1187,437,Giraffe
1522,579,Giraffe
1038,450,Giraffe
1342,443,Giraffe
1503,451,Giraffe
1070,446,Giraffe
1736,578,Giraffe
1098,533,Giraffe
1379,560,Giraffe
1694,547,Giraffe
1409,445,Giraffe
1322,411,Giraffe
1369,493,Giraffe
1991,484,Giraffe
1759,497,Giraffe
1228,597,Giraffe
1137,527,Giraffe
1443,582,Giraffe
1736,501,Giraffe
1344,459,Giraffe
1449,495,Giraffe
1920,575,Giraffe
1550,486,Giraffe
1023,420,Giraffe
1217,538,Giraffe
1404,411,Giraffe
1942,570,Giraffe
1995,435,Giraffe
1865,457,Giraffe
1719,528,Giraffe
1542,599,Giraffe
1554,455,Giraffe
1204,517,Giraffe
1663,486,Giraffe
1620,432,Giraffe
1391,522,Giraffe
1463,464,Giraffe
1946,560,Giraffe
1325,491,Giraffe
1266,583,Giraffe
1373,420,Giraffe
1219,434,Giraffe
1393,430,Giraffe
1953,469,Giraffe
1300,531,Giraffe
1567,411,Giraffe
1537,446,Giraffe
1161,416,Giraffe
1779,560,Giraffe
1153,562,Giraffe
1657,538,Giraffe
1476,587,Giraffe
1382,505,Giraffe
1760,504,Giraffe
1412,506,Giraffe
1166,400,Giraffe
1125,472,Giraffe
1630,507,Giraffe
1698,583,Giraffe
1041,565,Giraffe
1182,493,Giraffe
1991,544,Giraffe
1981,534,Giraffe
1013,515,Giraffe
1018,484,Giraffe
1985,536,Giraffe
1298,404,Giraffe
1295,487,Giraffe
1325,434,Giraffe
1619,466,Giraffe
1111,504,Giraffe
1815,452,Giraffe
1927,438,Giraffe
1332,482,Giraffe
1213,433,Giraffe
1291,547,Giraffe
1878,580,Giraffe
1390,549,Giraffe
1931,566,Giraffe
1989,502,Giraffe
1653,578,Giraffe
1023,535,Giraffe
1722,557,Giraffe
1753,452,Giraffe
1167,486,Giraffe
1851,533,Giraffe
1751,502,Giraffe
1682,458,Giraffe
1510,429,Giraffe
1100,546,Giraffe
1858,592,Giraffe
1965,428,Giraffe
1519,421,Giraffe
1797,434,Giraffe
1630,442,Giraffe
1836,556,Giraffe
1140,428,Giraffe
1214,507,Giraffe
1914,492,Giraffe
1580,548,Giraffe
1512,462,Giraffe
1121,557,Giraffe
1170,526,Giraffe
1228,559,Giraffe
1763,588,Giraffe
1779,537,Giraffe
1910,459,Giraffe
1776,494,Giraffe
1885,517,Giraffe
1436,564,Giraffe
1250,526,Giraffe
1469,406,Giraffe
1066,520,Giraffe
1701,453,Giraffe
1302,561,Giraffe
1891,426,Giraffe
1344,410,Giraffe
1196,539,Giraffe
1599,550,Giraffe
1434,427,Giraffe
1484,486,Giraffe
1926,485,Giraffe
1612,412,Giraffe
1221,595,Giraffe
1399,559,Giraffe
1573,499,Giraffe
1489,463,Giraffe
1313,501,Giraffe
1545,585,Giraffe
1322,424,Giraffe
1481,478,Giraffe
1925,556,Giraffe
1012,505,Giraffe
1393,419,Giraffe
1068,487,Giraffe
1484,454,Giraffe
1074,585,Giraffe
1116,418,Giraffe
1382,491,Giraffe
1747,583,Giraffe
1930,447,Giraffe
1284,561,Giraffe
1775,450,Giraffe
1959,411,Giraffe
1190,497,Giraffe
1639,403,Giraffe
1282,595,Giraffe
1362,492,Giraffe
1298,537,Giraffe
1731,450,Giraffe
1727,594,Giraffe
1673,581,Giraffe
1721,595,Giraffe
1221,487,Giraffe
1884,404,Giraffe
1991,586,Giraffe
1612,529,Giraffe
1794,436,Giraffe
1613,562,Giraffe
1132,492,Giraffe
1698,458,Giraffe
1984,514,Giraffe
1342,575,Giraffe
1054,406,Giraffe
1035,584,Giraffe
1819,545,Giraffe
1882,591,Giraffe
1071,408,Giraffe
1117,479,Giraffe
1015,525,Giraffe
1005,467,Giraffe
1818,432,Giraffe
1552,572,Giraffe
1860,425,Giraffe
1424,423,Giraffe
1111,555,Giraffe
1558,528,Giraffe
1108,502,Giraffe
1134,530,Giraffe
1505,487,Giraffe
1596,589,Giraffe
1701,470,Giraffe
1211,401,Giraffe
1043,528,Giraffe
1123,471,Giraffe
1150,475,Giraffe
1526,479,Giraffe
1417,401,Giraffe
1412,535,Giraffe
1469,568,Giraffe
1992,418,Giraffe
1825,441,Giraffe
1941,481,Giraffe
1258,464,Giraffe
1023,596,Giraffe
1285,555,Giraffe
1460,435,Giraffe
1904,557,Giraffe
1845,455,Giraffe
1462,455,Giraffe
1034,413,Giraffe
1124,505,Giraffe
1479,432,Giraffe
1360,435,Giraffe
1197,572,Giraffe
1181,432,Giraffe
1785,497,Giraffe
1196,527,Giraffe
1395,591,Giraffe
1620,589,Giraffe
1326,433,Giraffe
1650,406,Giraffe
1228,488,Giraffe
1900,581,Giraffe
1375,565,Giraffe
1932,492,Giraffe
1888,579,Giraffe
1472,579,Giraffe
1559,534,Giraffe
1433,406,Giraffe
1852,425,Giraffe
1803,463,Giraffe
1370,537,Giraffe
1100,559,Giraffe
1781,589,Giraffe
1052,544,Giraffe
1498,479,Giraffe
1755,566,Giraffe
1132,408,Giraffe
1593,556,Giraffe
1062,414,Giraffe
1687,513,Giraffe
1191,436,Giraffe
1335,426,Giraffe
1340,568,Giraffe
1425,548,Giraffe
1488,501,Giraffe
1317,425,Giraffe
1112,410,Giraffe
1304,471,Giraffe
1073,542,Giraffe
1210,458,Giraffe
1984,537,Giraffe
1192,505,Giraffe
1161,428,Giraffe
1042,421,Giraffe
1587,426,Giraffe
1341,525,Giraffe
1766,584,Giraffe
1001,491,Giraffe
1628,524,Giraffe
1563,579,Giraffe
1583,450,Giraffe
1001,572,Giraffe
1724,542,Giraffe
1802,545,Giraffe
1932,532,Giraffe
1960,493,Giraffe
1577,413,Giraffe
1516,438,Giraffe
1232,442,Giraffe
1135,577,Giraffe
1158,528,Giraffe
1940,461,Giraffe
1347,545,Giraffe
1049,450,Giraffe
1498,455,Giraffe
1841,495,Giraffe
1755,592,Giraffe
1108,539,Giraffe
1704,408,Giraffe
1614,567,Giraffe
1945,560,Giraffe
1859,592,Giraffe
1381,529,Giraffe
1530,575,Giraffe
1897,442,Giraffe
1451,414,Giraffe
1065,589,Giraffe
1650,450,Giraffe
1702,428,Giraffe
1941,470,Giraffe
1318,442,Giraffe
1887,556,Giraffe
1756,496,Giraffe
1930,517,Giraffe
1121,500,Giraffe
1113,438,Giraffe
1992,596,Giraffe
1296,436,Giraffe
1389,481,Giraffe
1429,412,Giraffe
1719,531,Giraffe
1467,527,Giraffe
1382,454,Giraffe
1812,447,Giraffe
1670,575,Giraffe
1407,450,Giraffe
1620,567,Giraffe
1222,585,Giraffe
1449,514,Giraffe
1114,487,Giraffe
1304,421,Giraffe
1866,464,Giraffe
1702,420,Giraffe
1546,430,Giraffe
1062,405,Giraffe
1990,407,Giraffe
1079,459,Giraffe
1512,503,Giraffe
1928,562,Giraffe
1481,452,Giraffe
1950,469,Giraffe
1748,405,Giraffe
1860,412,Giraffe
1736,482,Giraffe
1692,426,Giraffe
1189,548,Giraffe
1370,400,Giraffe
1442,444,Giraffe
1698,423,Giraffe
1342,475,Giraffe
1578,502,Giraffe
1988,497,Giraffe
1963,411,Giraffe
1553,558,Giraffe
1817,425,Giraffe
1178,542,Giraffe
1970,591,Giraffe
1008,530,Giraffe
1033,463,Giraffe
1965,462,Giraffe
1881,432,Giraffe
1969,416,Giraffe
1993,549,Giraffe
1228,451,Giraffe
1790,575,Giraffe
1195,566,Giraffe
1621,566,Giraffe
1469,460,Giraffe
1531,532,Giraffe
1488,504,Giraffe
1715,466,Giraffe
1208,509,Giraffe
1942,539,Giraffe
1432,510,Giraffe
1404,515,Giraffe
1194,522,Giraffe
1081,414,Giraffe
1430,599,Giraffe
1753,455,Giraffe
1573,547,Giraffe
1831,474,Giraffe
1974,412,Giraffe
1519,513,Giraffe
1979,587,Giraffe
1516,500,Giraffe
1898,599,Giraffe
1214,525,Giraffe
1740,525,Giraffe
1348,505,Giraffe
1049,599,Giraffe
1965,420,Giraffe
1453,457,Giraffe
1114,453,Giraffe
1081,515,Giraffe
1987,541,Giraffe
1866,555,Giraffe
1049,566,Giraffe
1124,562,Giraffe
1885,594,Giraffe
1017,534,Giraffe
1431,588,Giraffe
1918,585,Giraffe
1130,533,Giraffe
1510,432,Giraffe
1191,543,Giraffe
1566,445,Giraffe
1874,409,Giraffe
1981,499,Giraffe
1925,570,Giraffe
1335,481,Giraffe
1580,446,Giraffe
1959,598,Giraffe
1584,566,Giraffe
1892,445,Giraffe
1163,445,Giraffe
1364,544,Giraffe
1594,593,Giraffe
1114,430,Giraffe
1646,587,Giraffe
1371,472,Giraffe
1031,425,Giraffe
1894,485,Giraffe
1771,444,Giraffe
1758,474,Giraffe
1337,425,Giraffe
1221,585,Giraffe
1044,515,Giraffe
1627,485,Giraffe
1149,408,Giraffe
1185,486,Giraffe
1778,525,Giraffe
1431,587,Giraffe
1361,495,Giraffe
1184,522,Giraffe
1112,438,Giraffe
1766,552,Giraffe
1844,559,Giraffe
1054,426,Giraffe
1624,528,Giraffe
1923,533,Giraffe
1929,406,Giraffe
1412,595,Giraffe
1104,535,Giraffe
1834,495,Giraffe
1348,513,Giraffe
1226,516,Giraffe
1753,493,Giraffe
1603,580,Giraffe
1226,570,Giraffe
1996,522,Giraffe
1510,551,Giraffe
1842,470,Giraffe
1468,496,Giraffe
1167,490,Giraffe
1196,432,Giraffe
1072,421,Giraffe
1432,530,Giraffe
1270,596,Giraffe
1294,506,Giraffe
1180,576,Giraffe
1600,424,Giraffe
1745,433,Giraffe
1338,414,Giraffe
1158,516,Giraffe
1594,500,Giraffe
1012,536,Giraffe
1056,514,Giraffe
1478,509,Giraffe
1551,428,Giraffe
1620,594,Giraffe
1932,543,Giraffe
1274,542,Giraffe
1523,598,Giraffe
1276,497,Giraffe
1527,505,Giraffe
1990,528,Giraffe
1365,551,Giraffe
1180,446,Giraffe
1934,592,Giraffe
1719,462,Giraffe
1549,581,Giraffe
1442,514,Giraffe
1754,436,Giraffe
1120,595,Giraffe
1627,511,Giraffe
1620,468,Giraffe
1951,494,Giraffe
1329,537,Giraffe
1670,435,Giraffe
1807,531,Giraffe
1413,587,Giraffe
1929,571,Giraffe
1695,597,Giraffe
1737,577,Giraffe
1531,532,Giraffe
1350,429,Giraffe
1241,439,Giraffe
1082,593,Giraffe
1323,461,Giraffe
1781,515,Giraffe
1966,527,Giraffe
1630,486,Giraffe
1800,560,Giraffe
1495,412,Giraffe
1280,506,Giraffe
1546,486,Giraffe
1374,548,Giraffe
1942,407,Giraffe
1129,414,Giraffe
1841,516,Giraffe
1644,401,Giraffe
1789,432,Giraffe
1603,563,Giraffe
1171,587,Giraffe
1472,574,Giraffe
1871,548,Giraffe
1166,556,Giraffe
1903,555,Giraffe
1703,449,Giraffe
1621,585,Giraffe
1143,418,Giraffe
1601,575,Giraffe
1350,555,Giraffe
1897,512,Giraffe
1518,516,Giraffe
1241,544,Giraffe
1833,463,Giraffe
1219,480,Giraffe
1855,558,Giraffe
1921,580,Giraffe
1548,459,Giraffe
1553,570,Giraffe
1524,427,Giraffe
1235,531,Giraffe
1032,541,Giraffe
1631,540,Giraffe
1547,489,Giraffe
1197,445,Giraffe
1514,468,Giraffe
1333,484,Giraffe
1617,562,Giraffe
1115,468,Giraffe
1203,404,Giraffe
1855,446,Giraffe
1396,419,Giraffe
1323,521,Giraffe
1895,456,Giraffe
1297,439,Giraffe
1393,527,Giraffe
